"id","ref_id","technology","hierarchy","specification","structure_id","owner","remediation","remediation_specification","remediation_desc","full_name","node_code","cascade","forward_attenuator","forward_equaliser","return_attenuator","return_equaliser","ac_voltage","free_tap_ports","signal_level_code","connected_rf_combiner_code","connected_exchange_code","connected_cmts_code","object_status","NBP_flag","asset_transfer"
"000000012505326121","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503608834","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505352429","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000000200178293","TELSTRA","RECOVER","","RECOVER EQUIPMENT","","","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505321446","","COAXIAL","PIR","Line Power Inserter - RF","000000000200025586","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354188","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503609066","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354213","","COAXIAL","LET","Underground Line Extender (24V)","000000012503609066","TELSTRA","","","","WESS WE59-204","WESS WE59","","4","11","","",43.873,0,"","","","","INSERVICE","N","Y"
"000000012505354929","","COAXIAL","TAP","RF_TAP_4_WAY_14DB","000000000200178490","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354544","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000012503609177","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505352410","","COAXIAL","CUL","2-way Coupler (9-TFC-12) - 12 dB loss","000000012503609070","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000015020127015","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503609035","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505355100","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503609035","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505355124","","COAXIAL","NTR","RF_TERMINATOR","000000000200178275","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505355037","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503609021","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505355061","","COAXIAL","NTR","RF_TERMINATOR","000000012503609021","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354180","","COAXIAL","CUL","2-way Coupler (9-TFC-12) - 12 dB loss","000000000200178751","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354162","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200178751","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354819","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503609329","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000015006456781","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503609329","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354832","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503609329","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505325194","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000012503602375","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505325132","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200413263","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505325057","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000000200413054","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505325202","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000012503602372","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505324750","","COAXIAL","TAP","8-way Tap (9815) - 15 dB loss","000000000200413119","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505324797","","COAXIAL","SPT","3-way Splitter (9-TFC-777)","000000012503602107","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505324789","","COAXIAL","LET","Underground Line Extender (24V)","000000012503602107","TELSTRA","","","","WESS WE59-103","WESS WE59","","6","11","","",41.620,0,"","","","","INSERVICE","N","Y"
"000000012505324803","","COAXIAL","TAP","4-way Tap (9420) - 20 dB loss","000000000200413111","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505324844","","COAXIAL","NTR","RF_TERMINATOR","000000000200413111","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505324875","","COAXIAL","NTR","RF_TERMINATOR","000000012503602041","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505324850","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200413180","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505324863","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000012503602047","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505324860","","COAXIAL","NTR","RF_TERMINATOR","000000012503602047","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505330429","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000000200041300","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505330369","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503608333","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505330303","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000012503608333","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505330330","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000012503608333","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505330396","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000000200041370","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505330282","","COAXIAL","TAP","8-way self terminating Tap (9812) - 12 dB loss","000000000200041237","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505329032","","COAXIAL","TAP","8-way Tap (9818) - 18 dB loss","000000000200051787","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505329026","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000000200051852","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505329021","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000012503606488","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505328842","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503606324","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505328832","","COAXIAL","NTR","RF_TERMINATOR","000000012503606324","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505326155","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200160316","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505326149","","COAXIAL","TAP","8-way Tap (9821) - 21 dB loss","000000000200160280","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505326161","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000012503608776","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505326167","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000012503608776","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505326190","","COAXIAL","LET","Underground Line Extender (24V)","000000012503608806","TELSTRA","","","","WESS WE59-203","WESS WE59","","5","11","","",45.882,0,"","","","","INSERVICE","N","Y"
"000000012505326196","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000012503608806","TELSTRA","","","","","WESS WE59","","","","","",0.000,3,"L","","","","INSERVICE","N","Y"
"000000012505326220","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000000200167977","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505326304","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000012503608686","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505326313","","COAXIAL","IEQ","In-Line Equalizer - 11 dB Loss","000000012503608686","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505326262","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000012503608740","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505326268","","COAXIAL","TAP","4-way Tap (9414) - 14 dB loss","000000012503608740","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354649","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000000200178640","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505326240","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503608748","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505326229","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503608748","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505326290","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000012503608748","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505353989","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503609080","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505353972","","COAXIAL","LET","Underground Line Extender (24V)","000000012503609080","TELSTRA","","","","WESS WE59-205","WESS WE59","","6","5","","",43.001,0,"","","","","INSERVICE","N","Y"
"000000012505354751","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503609146","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354668","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503609060","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354663","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000000200178618","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354044","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200179262","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"M","","","","INSERVICE","N","Y"
"000000012505354055","","COAXIAL","NTR","RF_TERMINATOR","000000000200179262","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354783","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503609160","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354763","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503609160","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354085","","COAXIAL","CUL","RF_COUPLER_2WAY_8DB","000000000200178796","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354100","","COAXIAL","TAP","RF_TAP_2_WAY_23DB","000000012503609038","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354089","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503609041","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354734","","COAXIAL","TAP","2-way Tap (9208) - 8 dB loss","000000000200178585","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354002","","COAXIAL","TAP","4-way Tap (9423) - 23 dB loss","000000000200179373","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354699","","COAXIAL","TAP","2-way Tap (9226) - 26 dB loss","000000012503609135","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354722","","COAXIAL","LET","Underground Line Extender (24V)","000000012503609135","TELSTRA","","","","WESS WE59-208","WESS WE59","","3","11","","",43.902,0,"","","","","INSERVICE","N","Y"
"000000012505354740","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200178565","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354014","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200179382","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505354694","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000000200178594","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354685","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000012503609114","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000015006463858","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503609114","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505354680","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012503609114","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505354030","","COAXIAL","TAP","4-way Tap (9417) - 17 dB loss","000000000200179395","TELSTRA","","","","","WESS WE59","","","","","",0.000,2,"L","","","","INSERVICE","N","Y"
"000000012505327522","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000012503605579","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505327516","","COAXIAL","LET","Underground Line Extender (24V)","000000012503605579","TELSTRA","","","","WESS WE59-211","WESS WE59","","9","5","","",42.461,0,"","","","","INSERVICE","N","Y"
"000000012505327366","","COAXIAL","PBK","RF_POWER_BLOCK","000000012503605423","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505327532","","COAXIAL","TAP","8-way Tap (9824) - 24 dB loss","000000012503605561","TELSTRA","","","","","WESS WE59","","","","","",0.000,4,"L","","","","INSERVICE","N","Y"
"000000012505331985","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000000200398788","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505331998","","COAXIAL","NTR","RF_TERMINATOR","000000000200398788","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505332089","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000012502069356","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505332097","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000001204188631","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505332113","","COAXIAL","TAP","4-way self terminating Tap (9408) - 8 dB loss","000000001204188630","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505327068","","COAXIAL","TAP","RF_TAP_4_WAY_8DB_ST","000000012503605233","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505327099","","COAXIAL","NTR","RF_TERMINATOR","000000012503605233","TELSTRA","RECOVER","","RECOVER EQUIPMENT","","","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505327022","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503605239","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505321259","","COAXIAL","ALF","GNA (24V) - 7-DC-8","000000000200025858","TELSTRA","","","","WESS WE59-101","WESS WE59","","6","8","","",44.267,0,"","","","","INSERVICE","N","Y"
"000000012505330938","","COAXIAL","TAP","RF_TAP_4_WAY_17DB","000000000200025858","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505327007","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000012503605309","TELSTRA","RECOVER","","RECOVER EQUIPMENT","","","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505330969","","COAXIAL","CUL","2-way Coupler (9-TFC-12) - 12 dB loss","000000000200041578","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505330887","","COAXIAL","TAP","2-way Tap (9211) - 11 dB loss","000000000200041578","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505321494","","COAXIAL","ALF","RF_AMP_GNA_7DC4_3P","000000000200025882","TELSTRA","","","RECONFIGURE CABLE TO PORT CONNECTIONS","WESS WE59-209","WESS WE59","","13","1","13","4",45.832,0,"","","","","INSERVICE","N","Y"
"000000012505321499","","COAXIAL","SPT","2-way Splitter (9-TFC-4)","000000000200025882","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505338325","","COAXIAL","TAP","2-way self terminating Tap (9204) - 4 dB loss","000000000200061076","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505338323","","COAXIAL","TAP","4-way Tap (9411) - 11 dB loss","000000001202978603","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505335871","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000000200052118","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505335910","","COAXIAL","TAP","2-way Tap (9223) - 23 dB loss","000000012502052991","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000012505335914","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000000200025857","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"M","","","","INSERVICE","N","Y"
"000000012505335944","","COAXIAL","LET","Underground Line Extender (24V)","000000000200025857","TELSTRA","","","","WESS WE59-108","WESS WE59","","6","5","","",41.011,0,"","","","","INSERVICE","N","Y"
"000000012505321197","","COAXIAL","PIR","Line Power Inserter - RF","000000000200025857","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000012505338307","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000012503607910","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000012505338316","","COAXIAL","TAP","2-way Tap (9214) - 14 dB loss","000000000200061083","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"L","","","","INSERVICE","N","Y"
"000000001202164776","","COAXIAL","TAP","2-way Tap (9220) - 20 dB loss","000000001202161736","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
"000000001202164797","","COAXIAL","CUL","2-way Coupler (9-TFC-8) - 8 dB loss","000000001202164313","TELSTRA","","","","","WESS WE59","","","","","",0.000,0,"","","","","INSERVICE","N","Y"
"000000001202164785","","COAXIAL","TAP","2-way Tap (9217) - 17 dB loss","000000001202161751","TELSTRA","","","","","WESS WE59","","","","","",0.000,1,"L","","","","INSERVICE","N","Y"
