"cable_id","segment_number","route_id","duct_id"
"000000000200414209",1,"000000000200098773","000000000200413080"
"000000000200414197",1,"000000000200098773","000000000200413080"
"000000000200414339",1,"000000000200098775","000000000200413091"
"000000000200414345",1,"000000000200098778","000000000200413099"
"000000000200414347",1,"000000000200098778","000000000200413099"
"000000000200414342",1,"000000000200098778","000000000200413099"
"000000000200414342",1,"000000000200098780","000000000200413112"
"000000000200414345",1,"000000000200098780","000000000200413112"
"000000000200414124",1,"000000000200098780","000000000200413112"
"000000000200414124",1,"000000000200098782","000000000200413120"
"000000000200414116",1,"000000000200098782","000000000200413120"
"000000000200414116",1,"000000000200098786","000000000200413125"
"000000000200414110",1,"000000000200098786","000000000200413125"
"000000000200414110",1,"000000000200098788","000000000200413132"
"000000015001797665",1,"000000000200098788","000000000200413132"
"000000000200414093",1,"000000000200098788","000000000200413132"
"000000000200414237",1,"000000000200098802","000000000200413200"
"000000000200416601",1,"000000000200098802","000000000200413200"
"000000000200414080",1,"000000000200098802","000000000200413200"
"000000015008452401",1,"000000000200098835","000000000200413336"
"000000000200413980",1,"000000000200098842","000000000200413393"
"000000000200413980",1,"000000000200098845","000000000200413399"
"000000000200413988",1,"000000000200098847","000000000200413402"
"000000000200414678",1,"000000000200098848","000000000200413409"
"000000000200414692",1,"000000000200098848","000000000200413409"
"000000000200413988",1,"000000000200098848","000000000200413409"
"000000000200414709",1,"000000000200098849","000000000200413415"
"000000000200414730",1,"000000000200098849","000000000200413415"
"000000000200413999",1,"000000000200098849","000000000200413415"
"000000000200413999",1,"000000000200098851","000000000200413421"
"000000000200414310",1,"000000000200098853","000000000200413427"
"000000000200414306",1,"000000000200098853","000000000200413427"
"000000000200414310",1,"000000000200098856","000000000200413432"
"000000000200414306",1,"000000000200098856","000000000200413432"
"000000015037455746",1,"000000000200098862","000000000200413477"
"000000000200414191",1,"000000000200098866","000000000200413487"
"000000000200414197",1,"000000000200098867","000000000200413494"
"000000000200414209",1,"000000000200098868","000000000200413500"
"000000000200414212",1,"000000000200098869","000000000200413503"
"000000000200414253",1,"000000000200098881","000000000200413533"
"000000015000013737",1,"000000000200098881","000000000200413533"
"000000000200414165",1,"000000000200098881","000000000200413533"
"000000000200416139",1,"000000000200098883","000000000200413538"
"000000015014768633",1,"000000000200098883","000000000200413538"
"000000000200416133",1,"000000000200098883","000000000200413538"
"000000000200416140",1,"000000000200098886","000000000200413548"
"000000000200416134",1,"000000000200098886","000000000200413548"
"000000000200416134",1,"000000000200098888","000000000200413553"
"000000000200414295",1,"000000000200098888","000000000200413553"
"000000000200414299",1,"000000000200098890","000000000200413559"
"000000000200416134",1,"000000000200098890","000000000200413559"
"000000000200414295",1,"000000000200098890","000000000200413559"
"000000012502111017",1,"000000000200098894","000000000200413576"
"000000000200416601",1,"000000000200098897","000000000200413582"
"000000000200414237",1,"000000000200098897","000000000200413582"
"000000000200414080",1,"000000000200098899","000000000200413590"
"000000000200414093",1,"000000000200098900","000000000200413595"
"000000015001797665",1,"000000000200098901","000000000200413603"
"000000000200414093",1,"000000000200098901","000000000200413603"
"000000015001797665",1,"000000000200098903","000000000200413608"
"000000000200414093",1,"000000000200098903","000000000200413608"
"000000000200414110",1,"000000000200098905","000000000200413616"
"000000000200414116",1,"000000000200098908","000000000200413623"
"000000000200414124",1,"000000000200098911","000000000200413629"
"000000000200414345",1,"000000000200098913","000000000200413642"
"000000000200414342",1,"000000000200098913","000000000200413642"
"000000000200414347",1,"000000000200098916","000000000200413649"
"000000000200414347",1,"000000000200098919","000000000200413669"
"000000000200414347",1,"000000000200098923","000000000200413676"
"000000000200414351",1,"000000000200098925","000000000200413681"
"000000000200414351",1,"000000000200098929","000000000200413687"
"000000000200414356",1,"000000000200098932","000000000200413692"
"000000000200414359",1,"000000000200098934","000000000200413699"
"000000000200414356",1,"000000000200098934","000000000200413699"
"000000000200414359",1,"000000000200098936","000000000200413702"
"000000000200414364",1,"000000000200098936","000000000200413702"
"000000000200414356",1,"000000000200098936","000000000200413702"
"000000000200414268",1,"000000000200098967","000000000200413846"
"000000015001328880",1,"000000000200098979","000000000200413911"
"000000015001328805",1,"000000000200098979","000000000200413911"
"000000000200417246",1,"000000000200099781","000000000200417205"
"000000000200417862",1,"000000000200099930","000000000200417856"
"000000000200417165",1,"000000000200099932","000000000200417908"
"000000000200546129",1,"000000000200107367","000000000200454270"
"000000000200546080",1,"000000000200107367","000000000200454270"
"000000000200546219",1,"000000000200107405","000000000200454384"
"000000000200540855",1,"000000000200107582","000000000200455134"
"000000000200541204",1,"000000000200107587","000000000200455154"
"000000000200540931",1,"000000000200107587","000000000200455155"
"000000000200541204",1,"000000000200107493","000000000200455162"
"000000000200541204",1,"000000000200107576","000000000200455174"
"000000000200541204",1,"000000000200107581","000000000200455181"
"000000000200540885",1,"000000000200107584","000000000200455194"
"000000000200540885",1,"000000000200107586","000000000200455202"
"000000000200318840",1,"000000000200075872","000000000200455238"
"000000000200541320",1,"000000000200107612","000000000200455335"
"000000000201534491",1,"000000000200107612","000000000200455335"
"000000000201534505",1,"000000000200107612","000000000200455335"
"000000000201534518",1,"000000000200107612","000000000200455335"
"000000001203001688",1,"000000000200107612","000000000200455335"
"000000000200541291",1,"000000000200107612","000000000200455335"
"000000000200541320",1,"000000000200107617","000000000200455343"
"000000000200541291",1,"000000000200107617","000000000200455343"
"000000000200541320",1,"000000000200107620","000000000200455345"
"000000000200541291",1,"000000000200107620","000000000200455345"
"000000001204610846",1,"000000000200014142","000000000200455394"
"000000000200134577",1,"000000000200014142","000000000200455395"
"000000000200134253",1,"000000000200014142","000000000200455395"
"000000015019518957",1,"000000000200107450","000000000200455407"
"000000000200546129",1,"000000000200107450","000000000200455408"
"000000000200546080",1,"000000000200107450","000000000200455408"
"000000000200546129",1,"000000000200107434","000000000200455414"
"000000000200546219",1,"000000000200107434","000000000200455414"
"000000000200546080",1,"000000000200107434","000000000200455414"
"000000000200381777",1,"000000000200084852","000000000200455419"
"000000000200382691",1,"000000000200084852","000000000200455419"
"000000001200369196",1,"000000000200084852","000000000200455419"
"000000000200376679",1,"000000000200084852","000000000200455419"
"000000000200565157",1,"000000000200084852","000000000200455420"
"000000000200545775",1,"000000000200107482","000000000200455429"
"000000000200545775",1,"000000000200107489","000000000200455439"
"000000000200545775",1,"000000000200107532","000000000200455444"
"000000000200546284",1,"000000000200107408","000000000200455545"
"000000000200546284",1,"000000000200107410","000000000200455549"
"000000000200546284",1,"000000000200107415","000000000200455551"
"000000000200546284",1,"000000000200107426","000000000200455554"
"000000000200546284",1,"000000000200107428","000000000200455556"
"000000000200546284",1,"000000000200107430","000000000200455558"
"000000000200546129",1,"000000000200107346","000000000200455577"
"000000000200546080",1,"000000000200107346","000000000200455577"
"000000001200068490",1,"000000000200107722","000000000200455786"
"000000000201625240",1,"000000000200107722","000000000200455786"
"000000001204610846",1,"000000000200107737","000000000200455794"
"000000001200068490",1,"000000000200107726","000000000200455833"
"000000000201625240",1,"000000000200107726","000000000200455833"
"000000015014367083",1,"000000000200107734","000000000200455853"
"000000015014367095",1,"000000000200107734","000000000200455853"
"000000015014367526",1,"000000000200107734","000000000200455853"
"000000015017010496",1,"000000000200107734","000000000200455853"
"000000015017399312",1,"000000000200107734","000000000200455853"
"000000015017415449",1,"000000000200107734","000000000200455853"
"000000000200540855",1,"000000000200107736","000000000200455867"
"000000001200068490",1,"000000000200107146","000000000200462353"
"000000000200539010",1,"000000000200107146","000000000200462353"
"000000001200068490",1,"000000015000041450","000000000200462353"
"000000000200539010",1,"000000015000041450","000000000200462353"
"000000015035838866",1,"000000000200109198","000000000200462827"
"000000000200539061",1,"000000000200109195","000000000200462831"
"000000000200539061",1,"000000000200109194","000000000200462833"
"000000000200539042",1,"000000000200109186","000000000200462943"
"000000001202446173",1,"000000000200109186","000000000200462943"
"000000000200539034",1,"000000000200109186","000000000200462943"
"000000000200539034",1,"000000000200109190","000000000200462945"
"000000001202446173",1,"000000000200109191","000000000200462949"
"000000000200539051",1,"000000000200109191","000000000200462949"
"000000001200068490",1,"000000000200109183","000000000200462956"
"000000000201625239",1,"000000000200109183","000000000200462956"
"000000000200539930",1,"000000000200109176","000000000200462971"
"000000000200539619",1,"000000000200109176","000000000200462971"
"000000001200068490",1,"000000000200109178","000000000200462982"
"000000000200538994",1,"000000000200109178","000000000200462982"
"000000000200539592",1,"000000000200055373","000000000200463059"
"000000000200539930",1,"000000000200055373","000000000200463059"
"000000001202446160",1,"000000000200055373","000000000200463059"
"000000000200431533",1,"000000000200055373","000000000200463059"
"000000001200068490",1,"000000000200055373","000000000200463060"
"000000000200538970",1,"000000000200055373","000000000200463060"
"000000000200425981",1,"000000015003538919","000000000200463068"
"000000000200425861",1,"000000015003538919","000000000200463068"
"000000000201680180",1,"000000015003538919","000000000200463069"
"000000000200540855",1,"000000000200109134","000000000200463087"
"000000001202446256",1,"000000000200109134","000000000200463088"
"000000000200538485",1,"000000000200109134","000000000200463088"
"000000012502111017",1,"000000000200109144","000000000200463098"
"000000015000013737",1,"000000000200109144","000000000200463098"
"000000015001326225",1,"000000000200109144","000000000200463098"
"000000015036956002",1,"000000000200109144","000000000200463098"
"000000001204679231",1,"000000000200109144","000000000200463098"
"000000000200540855",1,"000000000200109144","000000000200463099"
"000000015014366862",1,"000000000200109144","000000000200463100"
"000000015014366850",1,"000000000200109144","000000000200463101"
"000000015027706702",1,"000000000200109144","000000000200463103"
"000000000200414179",1,"000000000200098940","000000000200463110"
"000000000200414253",1,"000000000200098940","000000000200463110"
"000000001204679231",1,"000000000200098940","000000000200463110"
"000000012502111017",1,"000000000200098940","000000000200463110"
"000000015036956002",1,"000000000200098940","000000000200463110"
"000000000200414165",1,"000000000200098940","000000000200463110"
"000000000200540855",1,"000000000200098940","000000000200463111"
"000000015014366862",1,"000000000200098940","000000000200463112"
"000000015014366850",1,"000000000200098940","000000000200463113"
"000000015001326225",1,"000000000200098940","000000000200463114"
"000000015025365885",1,"000000000200098940","000000000200463115"
"000000015025365885",1,"000000000200109273","000000000200463119"
"000000001202446256",1,"000000000200124963","000000000200538549"
"000000001204679020",1,"000000000200124963","000000000200538549"
"000000001204679024",1,"000000000200124963","000000000200538549"
"000000001204679231",1,"000000000200124963","000000000200538549"
"000000015001326225",1,"000000000200124963","000000000200538549"
"000000015014366765",1,"000000000200124963","000000000200538549"
"000000015014366850",1,"000000000200124963","000000000200538549"
"000000015014366862",1,"000000000200124963","000000000200538549"
"000000015036955724",1,"000000000200124963","000000000200538549"
"000000000200538594",1,"000000000200124963","000000000200538549"
"000000001200068492",1,"000000000200124966","000000000200538555"
"000000000200538611",1,"000000000200124966","000000000200538555"
"000000001202446175",1,"000000000200124968","000000000200538562"
"000000000200538616",1,"000000000200124968","000000000200538562"
"000000000200538621",1,"000000000200124969","000000000200538565"
"000000001200068490",1,"000000000200124958","000000000200538649"
"000000000201625240",1,"000000000200124958","000000000200538649"
"000000015036956002",1,"000000015003376784","000000000200538658"
"000000015014366862",1,"000000015003376784","000000000200538658"
"000000000200540855",1,"000000015003376784","000000000200538659"
"000000015014366925",1,"000000015003376784","000000000200538660"
"000000000200540894",1,"000000000200125556","000000000200540867"
"000000000200541013",1,"000000000200125558","000000000200540874"
"000000000200541017",1,"000000000200125558","000000000200540874"
"000000000200545625",1,"000000000200125558","000000000200540874"
"000000000200545633",1,"000000000200125558","000000000200540874"
"000000000200545642",1,"000000000200125558","000000000200540874"
"000000000200545655",1,"000000000200125558","000000000200540874"
"000000000200545668",1,"000000000200125558","000000000200540874"
"000000001202597341",1,"000000000200125558","000000000200540874"
"000000000200541008",1,"000000000200125558","000000000200540874"
"000000000200540968",1,"000000000200107437","000000000200540952"
"000000000200540966",1,"000000000200107437","000000000200540952"
"000000000200541349",1,"000000000200125647","000000000200541234"
"000000000200541365",1,"000000000200125647","000000000200541234"
"000000000200541332",1,"000000000200125647","000000000200541234"
"000000000200546238",1,"000000000200125696","000000000200541488"
"000000000201546568",1,"000000000200125699","000000000200541499"
"000000000201546584",1,"000000000200125699","000000000200541499"
"000000000200545944",1,"000000000200125699","000000000200541499"
"000000000200546156",1,"000000000200125702","000000000200541506"
"000000000200546146",1,"000000000200125702","000000000200541506"
"000000000201546568",1,"000000000200107535","000000000200545820"
"000000000201546584",1,"000000000200107535","000000000200545820"
"000000000200545944",1,"000000000200107535","000000000200545820"
"000000000200546284",1,"000000000200107407","000000000200546264"
"000000000200546386",1,"000000000200126702","000000000200546365"
"000000001202337480",1,"000000000200263117","000000000201200599"
"000000000201761385",1,"000000000200263117","000000000201200599"
"000000001202337480",1,"000000000200263119","000000000201200606"
"000000000201761385",1,"000000000200263119","000000000201200606"
"000000012502053010",1,"000000000202426239","000000000212239520"
"000000000212243553",1,"000000000202426834","000000000212243437"
"000000001200053240",1,"000000001200014288","000000001200053239"
"000000001200053307",1,"000000001200014301","000000001200053306"
"000000000200546129",1,"000000001200015250","000000001200059725"
"000000000200546080",1,"000000001200015250","000000001200059725"
"000000000200546129",1,"000000001200015251","000000001200059729"
"000000000200546080",1,"000000001200015251","000000001200059729"
"000000000200151391",1,"000000001200016536","000000001200064237"
"000000001200064254",1,"000000001200016536","000000001200064237"
"000000000200151377",1,"000000001200016536","000000001200064237"
"000000000200151391",1,"000000001200016537","000000001200064240"
"000000001200064255",1,"000000001200016537","000000001200064240"
"000000001200064257",1,"000000001200016537","000000001200064240"
"000000001200064258",1,"000000001200016537","000000001200064240"
"000000000200151377",1,"000000001200016537","000000001200064240"
"000000001200064258",1,"000000001200016538","000000001200064244"
"000000015005518579",1,"000000001200016539","000000001200064250"
"000000001202064648",1,"000000001200017428","000000001200068581"
"000000001200086209",1,"000000001200020657","000000001200086208"
"000000000212243141",1,"000000001200020657","000000001200086208"
"000000001202446160",1,"000000015005431552","000000001200089673"
"000000001200203276",1,"000000001200043122","000000001200203275"
"000000001200376585",1,"000000001200077367","000000001200376581"
"000000000200281091",1,"000000001200097054","000000001200479454"
"000000001200479469",1,"000000001200097054","000000001200479454"
"000000000200280989",1,"000000001200097054","000000001200479454"
"000000001200528619",1,"000000001200106242","000000001200528617"
"000000001202060701",1,"000000001202010650","000000001202060641"
"000000001202060812",1,"000000001202010653","000000001202060665"
"000000001202060882",1,"000000001202010672","000000001202060868"
"000000001202060878",1,"000000001202010673","000000001202060871"
"000000015013196266",1,"000000001202010679","000000001202060924"
"000000001202060701",1,"000000001202010679","000000001202060924"
"000000015017916846",1,"000000001202027370","000000001202142421"
"000000000200282461",1,"000000001202027858","000000001202146161"
"000000001204322663",1,"000000001202027859","000000001202146168"
"000000000200312114",1,"000000001202030614","000000001202159588"
"000000000200540855",1,"000000001202031159","000000001202161695"
"000000000200540855",1,"000000001202031167","000000001202161725"
"000000000200540855",1,"000000001202031171","000000001202161738"
"000000000200540855",1,"000000001202031173","000000001202161754"
"000000000200546129",1,"000000001202031175","000000001202161767"
"000000000200546080",1,"000000001202031175","000000001202161767"
"000000000200546129",1,"000000001202031179","000000001202161786"
"000000000200546080",1,"000000001202031179","000000001202161786"
"000000000200546129",1,"000000001202031181","000000001202161795"
"000000000200546080",1,"000000001202031181","000000001202161795"
"000000000200540855",1,"000000001202031830","000000001202164323"
"000000001202268082",1,"000000001202051479","000000001202268075"
"000000001202268080",1,"000000001202051479","000000001202268075"
"000000001202353609",1,"000000001202067845","000000001202353603"
"000000001202446257",1,"000000001202085037","000000001202446233"
"000000001204679019",1,"000000001202085037","000000001202446233"
"000000001204679023",1,"000000001202085037","000000001202446233"
"000000015001326261",1,"000000001202085037","000000001202446233"
"000000015014366765",1,"000000001202085037","000000001202446233"
"000000015014366850",1,"000000001202085037","000000001202446233"
"000000015014366862",1,"000000001202085037","000000001202446233"
"000000000200538594",1,"000000001202085037","000000001202446233"
"000000001202593590",1,"000000001202110691","000000001202593589"
"000000001202637584",1,"000000001202119511","000000001202637581"
"000000001202650308",1,"000000001202122190","000000001202650306"
"000000015011532810",1,"000000001202125606","000000001202667067"
"000000001202667070",1,"000000001202125606","000000001202667067"
"000000015005358753",1,"000000001202132420","000000001202699402"
"000000001204498082",1,"000000001202145480","000000001202768067"
"000000001202768080",1,"000000001202145480","000000001202768067"
"000000001202768080",1,"000000001202145481","000000001202768069"
"000000015003511027",1,"000000001202178246","000000001202947230"
"000000001202947269",1,"000000001202178250","000000001202947235"
"000000015016216726",1,"000000001202184058","000000001202978321"
"000000000200134623",1,"000000001202184192","000000001202979035"
"000000015016619013",1,"000000001202184192","000000001202979035"
"000000000200134619",1,"000000001202184192","000000001202979035"
"000000001202979095",1,"000000001202184208","000000001202979092"
"000000001202979573",1,"000000001202184265","000000001202979570"
"000000001202979820",1,"000000001202184266","000000001202979574"
"000000001202979856",1,"000000001202184267","000000001202979578"
"000000015009373814",1,"000000001202191676","000000001203016763"
"000000001203019150",1,"000000001202192131","000000001203019149"
"000000001203205069",1,"000000001202197272","000000001203046499"
"000000001203205069",1,"000000001202197273","000000001203046504"
"000000001203205069",1,"000000001202197274","000000001203046509"
"000000001204610846",1,"000000001202208726","000000001203104317"
"000000001204610846",1,"000000001202208737","000000001203104378"
"000000001203138482",1,"000000001202215587","000000001203138180"
"000000012505347869",1,"000000001202229602","000000001203217406"
"000000015036359702",1,"000000001202229602","000000001203217406"
"000000000200369439",1,"000000001202229602","000000001203217406"
"000000001203217478",1,"000000001202229608","000000001203217444"
"000000001203217475",1,"000000001202229610","000000001203217448"
"000000001203217471",1,"000000001202229611","000000001203217450"
"000000001203217479",1,"000000001202229612","000000001203217453"
"000000001203217475",1,"000000001202229613","000000001203217457"
"000000001203217478",1,"000000001202229613","000000001203217457"
"000000001203217479",1,"000000001202229613","000000001203217457"
"000000001203217471",1,"000000001202229613","000000001203217457"
"000000001203234598",1,"000000001202233045","000000001203234593"
"000000015005518502",1,"000000001202268058","000000001203408679"
"000000001204899304",1,"000000001202272231","000000001203431185"
"000000001204899307",1,"000000001202272231","000000001203431185"
"000000015011138607",1,"000000001202272231","000000001203431185"
"000000001204899302",1,"000000001202272231","000000001203431185"
"000000001203642166",1,"000000001202312844","000000001203642162"
"000000000200121525",1,"000000001202342250","000000001203800780"
"000000000200189294",1,"000000001202354642","000000001203869323"
"000000001203928881",1,"000000001202383225","000000001204032119"
"000000001203928880",1,"000000001202383226","000000001204032121"
"000000001203928876",1,"000000001202383227","000000001204032124"
"000000000200112101",1,"000000001202410413","000000001204195333"
"000000001204195347",1,"000000001202410417","000000001204195346"
"000000001204197436",1,"000000001202410765","000000001204197435"
"000000000200370193",1,"000000001202411090","000000001204199469"
"000000001204203010",1,"000000001202411661","000000001204203008"
"000000001204216199",1,"000000001202413900","000000001204216184"
"000000001204322663",1,"000000001202430178","000000001204322662"
"000000001204498082",1,"000000001202457009","000000001204498080"
"000000001204674913",1,"000000001202475826","000000001204615936"
"000000000200134577",1,"000000001202477500","000000001204626096"
"000000000200134619",1,"000000001202477502","000000001204626099"
"000000000200134619",1,"000000001202477504","000000001204626102"
"000000000200134623",1,"000000001202477506","000000001204626105"
"000000015016619013",1,"000000001202477506","000000001204626105"
"000000000200134619",1,"000000001202477506","000000001204626105"
"000000015001326225",1,"000000001202487590","000000001204679209"
"000000001204679231",1,"000000001202487590","000000001204679209"
"000000001204679231",1,"000000001202487591","000000001204679221"
"000000004223799595",1,"000000004203952445","000000004223799414"
"000000004223799595",1,"000000004203952458","000000004223799507"
"000000004223800141",1,"000000004203952541","000000004223799948"
"000000004223800087",1,"000000004203952541","000000004223799948"
"000000004223800087",1,"000000004203952547","000000004223800000"
"000000004223800141",1,"000000004203952557","000000004223800045"
"000000000200399738",1,"000000004203952639","000000004223800472"
"000000000200399711",1,"000000004203952639","000000004223800472"
"000000015021541718",1,"000000004203952648","000000004223800521"
"000000015021541661",1,"000000004203952657","000000004223800566"
"000000004223801181",1,"000000004203952737","000000004223801000"
"000000004223801135",1,"000000004203952737","000000004223801000"
"000000004223801135",1,"000000004203952746","000000004223801048"
"000000004223801181",1,"000000004203952755","000000004223801090"
"000000004223801395",1,"000000004203952821","000000004223801349"
"000000004223801566",1,"000000004203952851","000000004223801514"
"000000004223801742",1,"000000004203952881","000000004223801688"
"000000004223811953",1,"000000004203954662","000000004223811763"
"000000004223811905",1,"000000004203954662","000000004223811763"
"000000004223811905",1,"000000004203954670","000000004223811813"
"000000004223811953",1,"000000004203954677","000000004223811857"
"000000004223812448",1,"000000004203954757","000000004223812313"
"000000000200414310",1,"000000004203954757","000000004223812313"
"000000004223812448",1,"000000004203954765","000000004223812359"
"000000000200414310",1,"000000004203954775","000000004223812404"
"000000015008458551",1,"000000004203954855","000000004223812851"
"000000004223812999",1,"000000004203954855","000000004223812851"
"000000004223812999",1,"000000004203954858","000000004223812902"
"000000015008458551",1,"000000004203954868","000000004223812951"
"000000000200414730",1,"000000004203954947","000000004223813401"
"000000000200414730",1,"000000004203954961","000000004223813499"
"000000004223814103",1,"000000004203955041","000000004223813953"
"000000000200414678",1,"000000004203955041","000000004223813953"
"000000004223814103",1,"000000004203955045","000000004223814006"
"000000000200414678",1,"000000004203955052","000000004223814061"
"000000004223814949",1,"000000004203955213","000000004223814898"
"000000004223815503",1,"000000004203955307","000000004223815450"
"000000004223815687",1,"000000004203955335","000000004223815633"
"000000004223816569",1,"000000004203955445","000000004223816356"
"000000004223816513",1,"000000004203955445","000000004223816356"
"000000004223819415",1,"000000004203955964","000000004223819370"
"000000004223825717",1,"000000004203957031","000000004223825670"
"000000004223825888",1,"000000004203957063","000000004223825842"
"000000004223826068",1,"000000004203957095","000000004223826021"
"000000004223829745",1,"000000004203957763","000000004223829695"
"000000004223829929",1,"000000004203957796","000000004223829880"
"000000004223830256",1,"000000004203957837","000000004223830148"
"000000004223830256",1,"000000004203957845","000000004223830196"
"000000004223830587",1,"000000004203957896","000000004223830491"
"000000004223830587",1,"000000004203957903","000000004223830542"
"000000004223831065",1,"000000004203957960","000000004223830914"
"000000004223831111",1,"000000004203957968","000000004223830962"
"000000004223831157",1,"000000004203957981","000000004223831014"
"000000004223831685",1,"000000004203958065","000000004223831528"
"000000004223831729",1,"000000004203958076","000000004223831586"
"000000004223831781",1,"000000004203958087","000000004223831634"
"000000004223832946",1,"000000004203958276","000000004223832741"
"000000004223832896",1,"000000004203958276","000000004223832741"
"000000004223832896",1,"000000004203958286","000000004223832795"
"000000004223833194",1,"000000004203958362","000000004223833134"
"000000004223833386",1,"000000004203958397","000000004223833331"
"000000004223833579",1,"000000004203958430","000000004223833521"
"000000015020712756",1,"000000004203958465","000000004223833717"
"000000004223833958",1,"000000004203958498","000000004223833910"
"000000004223834162",1,"000000004203958534","000000004223834100"
"000000004223834351",1,"000000004203958570","000000004223834301"
"000000004223834546",1,"000000004203958604","000000004223834495"
"000000001200064257",1,"000000004203958635","000000004223834687"
"000000001200064255",1,"000000004203958670","000000004223834875"
"000000000200414295",1,"000000004203958703","000000004223835074"
"000000000200414299",1,"000000004203958773","000000004223835455"
"000000004223835704",1,"000000004203958807","000000004223835652"
"000000004223835885",1,"000000004203958841","000000004223835839"
"000000000200417155",1,"000000004203958877","000000004223836024"
"000000004223836269",1,"000000004203958911","000000004223836220"
"000000004223836461",1,"000000004203958948","000000004223836415"
"000000004223836643",1,"000000004203958983","000000004223836601"
"000000004223836836",1,"000000004203959017","000000004223836785"
"000000004223837027",1,"000000004203959052","000000004223836982"
"000000004223837213",1,"000000004203959087","000000004223837167"
"000000004223837398",1,"000000004203959121","000000004223837352"
"000000015009826236",1,"000000004203959152","000000004223837535"
"000000015009826226",1,"000000004203959152","000000004223837535"
"000000004223846689",1,"000000004203960874","000000004223846642"
"000000004223846876",1,"000000004203960913","000000004223846827"
"000000004223847065",1,"000000004203960948","000000004223847014"
"000000004223847263",1,"000000004203960984","000000004223847216"
"000000004223847731",1,"000000004203961033","000000004223847587"
"000000000200399719",1,"000000004203961033","000000004223847587"
"000000004223847731",1,"000000004203961048","000000004223847635"
"000000000200399719",1,"000000004203961058","000000004223847680"
"000000004223848026",1,"000000004203961131","000000004223847979"
"000000004223848216",1,"000000004203961170","000000004223848167"
"000000004223848406",1,"000000004203961205","000000004223848360"
"000000004223848589",1,"000000004203961245","000000004223848542"
"000000004223848774",1,"000000004203961283","000000004223848727"
"000000004223848953",1,"000000004203961315","000000004223848908"
"000000004223849143",1,"000000004203961355","000000004223849096"
"000000004223849334",1,"000000004203961389","000000004223849289"
"000000004223849537",1,"000000004203961424","000000004223849476"
"000000004223849725",1,"000000004203961465","000000004223849671"
"000000004223850104",1,"000000004203961532","000000004223850052"
"000000004223850290",1,"000000004203961571","000000004223850237"
"000000004223850481",1,"000000004203961606","000000004223850427"
"000000004223850664",1,"000000004203961641","000000004223850611"
"000000004223850860",1,"000000004203961680","000000004223850801"
"000000004223851049",1,"000000004203961713","000000004223851001"
"000000004223851243",1,"000000004203961750","000000004223851190"
"000000015013553587",1,"000000004203961786","000000004223851382"
"000000004223851429",1,"000000004203961786","000000004223851382"
"000000004223851625",1,"000000004203961822","000000004223851575"
"000000004223851821",1,"000000004203961859","000000004223851767"
"000000004223852007",1,"000000004203961896","000000004223851960"
"000000004223852208",1,"000000004203961933","000000004223852148"
"000000015033866649",1,"000000004203961968","000000004223852351"
"000000015033866650",1,"000000004203961968","000000004223852351"
"000000015033866653",1,"000000004203961968","000000004223852351"
"000000004223852403",1,"000000004203961968","000000004223852351"
"000000004223852595",1,"000000004203962007","000000004223852544"
"000000004223852780",1,"000000004203962041","000000004223852728"
"000000000200377692",1,"000000004203962077","000000004223852923"
"000000004223853159",1,"000000004203962111","000000004223853109"
"000000004223853354",1,"000000004203962148","000000004223853302"
"000000004223853554",1,"000000004203962183","000000004223853493"
"000000004223853748",1,"000000004203962222","000000004223853690"
"000000004223854276",1,"000000004203962276","000000004223854073"
"000000004223854232",1,"000000004203962276","000000004223854073"
"000000004223854232",1,"000000004203962283","000000004223854130"
"000000004223854276",1,"000000004203962293","000000004223854182"
"000000004223854654",1,"000000004203962384","000000004223854554"
"000000004223854654",1,"000000004203962389","000000004223854607"
"000000015009394546",1,"000000004203962440","000000004223854895"
"000000015009394546",1,"000000004203962455","000000004223854943"
"000000004223855486",1,"000000004203962521","000000004223855334"
"000000004223855536",1,"000000004203962530","000000004223855386"
"000000004223855580",1,"000000004203962536","000000004223855436"
"000000000200370261",1,"000000004203962636","000000004223855944"
"000000004223856149",1,"000000004203962646","000000004223855995"
"000000004223856194",1,"000000004203962656","000000004223856055"
"000000004223856795",1,"000000004203962757","000000004223856556"
"000000004223856701",1,"000000004203962757","000000004223856556"
"000000004223856749",1,"000000004203962765","000000004223856605"
"000000004223856795",1,"000000004203962779","000000004223856656"
"000000004223857028",1,"000000004203962858","000000004223856975"
"000000004223857591",1,"000000004203962972","000000004223857543"
"000000004223857773",1,"000000004203963010","000000004223857727"
"000000004223857961",1,"000000004203963048","000000004223857914"
"000000004223858330",1,"000000004203963122","000000004223858285"
"000000004223858514",1,"000000004203963159","000000004223858468"
"000000004223858706",1,"000000004203963200","000000004223858651"
"000000004223858884",1,"000000004203963235","000000004223858837"
"000000004223859071",1,"000000004203963276","000000004223859018"
"000000004223859256",1,"000000004203963309","000000004223859206"
"000000004223859440",1,"000000004203963348","000000004223859389"
"000000004223859619",1,"000000004203963382","000000004223859568"
"000000004223860140",1,"000000004203963435","000000004223859947"
"000000004223860086",1,"000000004203963435","000000004223859947"
"000000004223860086",1,"000000004203963443","000000004223859996"
"000000004223860140",1,"000000004203963460","000000004223860042"
"000000004223860502",1,"000000004203963544","000000004223860415"
"000000004223860502",1,"000000004203963548","000000004223860458"
"000000004223860831",1,"000000004203963609","000000004223860732"
"000000004223860831",1,"000000004203963621","000000004223860783"
"000000004223861308",1,"000000004203963682","000000004223861164"
